date,campaign_id,campaign_name,campaign_type,targeting_type,asin,impressions,clicks,spend,orders,sales
2026-01-01,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4244,17,17.16,2,179.57
2026-03-06,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3124,18,10.0,2,141.22
2026-03-07,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,4839,27,22.46,2,170.31
2026-03-07,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,4250,28,18.05,3,145.69
2026-03-07,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,6461,29,18.75,2,20.48
2026-03-07,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1944,9,8.04,1,64.12
2026-03-07,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6400,27,21.38,1,28.49
2026-03-07,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1673,6,4.12,0,0.0
2026-03-07,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3777,9,12.57,0,0.0
2026-03-07,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4254,17,16.42,0,0.0
2026-03-07,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1192,6,5.0,0,0.0
2026-03-07,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1103,5,6.45,0,0.0
2026-03-07,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,493,2,2.26,0,0.0
2026-03-07,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3195,19,11.53,2,144.52
2026-03-08,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,8002,39,32.38,3,249.88
2026-03-08,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1984,10,7.45,1,48.08
2026-03-08,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5023,18,14.08,1,9.12
2026-03-08,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2747,19,16.16,5,312.26
2026-03-08,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6926,34,22.05,4,111.71
2026-03-08,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2494,12,11.15,0,0.0
2026-03-08,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3469,8,10.81,1,38.12
2026-03-08,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3591,11,13.3,0,0.0
2026-03-08,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1704,11,8.78,3,201.0
2026-03-08,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,745,2,2.54,0,0.0
2026-03-08,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,446,2,2.1,0,0.0
2026-03-08,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,6454,41,22.57,2,141.61
2026-03-09,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,3933,18,14.96,1,82.88
2026-03-09,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3406,15,11.17,2,100.72
2026-03-09,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,6509,21,13.65,5,50.55
2026-03-09,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1866,11,9.85,2,114.84
2026-03-09,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,5231,28,16.66,4,115.5
2026-03-09,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3940,21,15.33,2,35.71
2026-03-09,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5387,12,17.0,0,0.0
2026-03-09,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2147,10,10.09,0,0.0
2026-03-09,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2426,15,12.06,2,140.86
2026-03-09,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,329,1,1.32,1,98.18
2026-03-09,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,502,1,1.33,0,0.0
2026-03-09,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,0,0,0.0,0,0.0
2026-03-10,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,7325,28,23.43,3,269.5
2026-03-10,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1279,7,5.29,1,46.64
2026-03-10,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4373,19,13.51,1,9.71
2026-03-10,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1425,9,9.49,1,59.05
2026-03-10,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2692,12,7.47,2,
2026-03-10,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4767,30,24.63,2,35.35
2026-03-10,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4176,7,9.52,0,0.0
2026-03-10,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4970,20,24.95,0,0.0
2026-03-10,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1243,9,9.61,0,0.0
2026-03-10,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1204,5,5.61,0,0.0
2026-03-10,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,498,2,1.98,0,0.0
2026-03-10,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3142,17,10.15,2,147.24
2026-03-11,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,7814,41,39.78,4,367.83
2026-03-11,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1731,10,7.5,1,49.39
2026-03-11,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,10658,53,34.94,4,42.41
2026-03-11,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,0,0,0.0,0,0.0
2026-03-11,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,8210,29,20.4,4,100.03
2026-03-11,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4089,16,11.59,1,16.75
2026-03-11,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3518,6,9.41,0,0.0
2026-03-11,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,5143,14,15.67,0,0.0
2026-03-11,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2402,17,13.57,3,220.88
2026-03-11,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,838,3,4.09,0,0.0
2026-03-11,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,415,1,1.29,0,0.0
2026-03-11,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3995,22,11.6,0,0.0
2026-03-12,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5454,22,18.72,1,83.91
2026-03-12,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1094,5,3.49,0,0.0
2026-03-12,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,11967,39,26.34,6,
2026-03-12,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1017,6,6.32,0,0.0
2026-03-12,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2381,11,7.14,1,27.94
2026-03-12,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2986,19,17.43,2,35.85
2026-03-12,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,7294,18,25.04,0,0.0
2026-03-12,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2882,13,15.24,1,
2026-03-12,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1144,5,4.94,0,0.0
2026-03-12,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1199,5,5.11,0,0.0
2026-03-12,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,687,2,2.3,0,0.0
2026-03-12,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2182,12,7.05,2,141.69
2026-03-13,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,6044,33,26.93,4,337.89
2026-03-13,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,3106,21,16.02,3,138.45
2026-03-13,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3358,14,10.37,1,9.52
2026-03-13,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1010,7,6.18,0,0.0
2026-03-13,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3530,14,9.56,2,55.58
2026-03-13,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,5047,18,14.86,2,36.1
2026-03-13,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3573,8,10.57,0,0.0
2026-03-13,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4028,11,13.04,0,0.0
2026-03-13,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,818,5,4.39,1,65.34
2026-03-13,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,723,2,2.55,0,0.0
2026-03-13,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,1143,4,4.26,0,0.0
2026-03-13,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4418,22,11.9,4,304.12
2026-03-14,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,3712,16,13.34,0,0.0
2026-03-14,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1610,9,7.34,0,0.0
2026-03-14,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5964,20,15.44,5,48.64
2026-03-14,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1845,9,7.67,0,0.0
2026-03-14,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3528,19,12.96,2,55.72
2026-03-14,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2918,18,12.63,1,15.66
2026-03-14,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5201,9,11.52,0,0.0
2026-03-14,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2367,8,7.51,0,0.0
2026-03-14,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,0,0,0.0,0,0.0
2026-03-14,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,785,3,3.08,0,0.0
2026-03-14,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,424,2,2.46,1,25.89
2026-03-14,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3733,17,9.72,1,79.76
2026-03-15,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,9693,37,35.55,1,95.11
2026-03-15,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1285,8,6.87,0,0.0
2026-03-15,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,5709,26,16.26,1,10.28
2026-03-15,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1565,10,10.52,1,56.85
2026-03-15,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,1857,10,7.12,1,26.13
2026-03-15,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4402,21,17.78,0,0.0
2026-03-15,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,13584,27,44.17,0,0.0
2026-03-15,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,4662,18,21.82,0,0.0
2026-03-15,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2022,13,13.41,1,71.09
2026-03-15,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,637,2,2.71,0,0.0
2026-03-15,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,544,2,2.15,0,0.0
2026-03-15,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2006,9,5.57,1,72.05
2026-03-16,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,2838,10,9.88,3,273.48
2026-03-16,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2521,12,8.21,1,47.25
2026-03-16,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4350,21,13.63,1,10.22
2026-03-16,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2947,14,13.61,2,111.12
2026-03-16,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,7855,48,36.29,4,108.98
2026-03-16,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2327,12,10.87,0,0.0
2026-03-16,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5630,12,16.08,0,0.0
2026-03-16,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3129,11,13.46,0,0.0
2026-03-16,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1316,7,7.03,0,0.0
2026-03-16,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1671,4,4.37,0,0.0
2026-03-16,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,375,1,1.36,0,0.0
2026-03-16,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2984,16,9.15,2,
2026-03-17,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5495,21,16.77,2,193.46
2026-03-17,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1854,12,7.41,0,0.0
2026-03-17,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3990,16,11.16,1,9.86
2026-03-17,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1719,12,10.03,2,125.65
2026-03-17,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4418,25,17.46,3,76.17
2026-03-17,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,5986,33,25.11,3,47.07
2026-03-17,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3906,8,11.88,0,0.0
2026-03-17,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,2166,10,12.06,0,0.0
2026-03-17,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,943,4,3.56,0,0.0
2026-03-17,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,421,2,2.04,0,0.0
2026-03-17,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,391,1,1.23,0,0.0
2026-03-17,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,5181,29,17.9,1,78.33
2026-03-18,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,6673,33,31.96,1,84.16
2026-03-18,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1679,8,6.56,1,51.87
2026-03-18,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,2883,10,6.6,0,0.0
2026-03-18,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1393,7,7.72,0,0.0
2026-03-18,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2293,13,8.97,0,0.0
2026-03-18,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2435,10,7.69,0,0.0
2026-03-18,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,5513,10,16.79,0,0.0
2026-03-18,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,0,0,0.0,0,0.0
2026-03-18,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1446,9,9.46,0,0.0
2026-03-18,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,488,2,2.41,0,0.0
2026-03-18,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,745,3,2.99,0,0.0
2026-03-18,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,2345,15,9.83,3,222.86
2026-03-19,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,9553,45,37.61,6,589.71
2026-03-19,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,783,5,3.22,1,48.06
2026-03-19,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3394,11,8.22,1,10.37
2026-03-19,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1351,10,8.17,0,0.0
2026-03-19,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2251,13,10.6,1,25.11
2026-03-19,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,2249,13,9.29,0,0.0
2026-03-19,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3155,6,7.81,0,0.0
2026-03-19,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,0,0,0.0,0,0.0
2026-03-19,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1475,6,4.89,1,69.6
2026-03-19,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,622,2,2.2,0,0.0
2026-03-19,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,470,1,1.08,0,0.0
2026-03-19,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3823,16,10.48,3,213.15
2026-03-20,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,3906,18,15.5,4,383.11
2026-03-20,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2113,13,9.68,4,201.9
2026-03-20,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4156,14,9.19,2,17.97
2026-03-20,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1763,10,8.85,1,57.91
2026-03-20,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,3361,13,8.89,2,51.93
2026-03-20,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,670,4,3.22,1,16.69
2026-03-20,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,4466,8,11.28,0,0.0
2026-03-20,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,6924,24,28.0,0,0.0
2026-03-20,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1969,14,11.34,3,200.29
2026-03-20,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1573,5,5.52,0,0.0
2026-03-20,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,706,3,3.3,0,0.0
2026-03-20,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3053,13,7.47,0,0.0
2026-03-21,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,2675,13,9.57,1,92.1
2026-03-21,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1976,11,7.36,2,95.59
2026-03-21,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3410,12,8.43,1,9.0
2026-03-21,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2090,16,13.31,1,59.51
2026-03-21,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,6734,31,25.9,2,56.08
2026-03-21,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,4257,22,16.86,4,62.18
2026-03-21,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,16167,32,40.98,0,0.0
2026-03-21,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,1510,4,4.32,0,0.0
2026-03-21,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,879,6,4.74,0,0.0
2026-03-21,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,379,2,2.28,0,0.0
2026-03-21,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,377,1,1.34,0,0.0
2026-03-21,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3005,11,6.29,0,0.0
2026-03-22,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,14967,52,40.06,3,275.48
2026-03-22,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2478,14,10.27,2,100.87
2026-03-22,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,4894,25,15.73,1,9.71
2026-03-22,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,2216,15,14.21,0,0.0
2026-03-22,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2378,14,9.89,1,27.77
2026-03-22,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,1913,10,7.07,2,36.4
2026-03-22,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,3163,6,9.1,0,0.0
2026-03-22,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,0,0,0.0,0,0.0
2026-03-22,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,1190,5,4.75,2,145.6
2026-03-22,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,453,1,1.09,0,0.0
2026-03-22,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,892,3,3.55,1,28.02
2026-03-22,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,3164,18,9.95,0,0.0
2026-03-23,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,5940,24,18.79,2,179.06
2026-03-23,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,2790,12,8.74,0,0.0
2026-03-23,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,3334,17,11.65,1,9.91
2026-03-23,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1415,7,6.04,2,126.47
2026-03-23,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,4450,20,16.52,1,28.83
2026-03-23,C-1006,SP | Manual | Sports & Outdoors,Sponsored Products,Manual,B0SSL9ZZJT,3811,15,10.36,3,46.2
2026-03-23,C-1007,SP | Auto | Beauty Explorers,Sponsored Products,Auto,B0KMG3BBNV,0,0,0.0,0,0.0
2026-03-23,C-1008,SP | Auto | Electronics Diversification,Sponsored Products,Auto,B055PLDLF8,3634,11,12.97,0,0.0
2026-03-23,C-1009,SP | Manual | Kitchen Launch,Sponsored Products,Manual,B0GDNTQUXZ,2542,14,13.82,3,211.84
2026-03-23,C-1010,SB | Brand | AuroraTech,Sponsored Brands,Keyword,B0R5E97R3C,1469,4,4.25,0,0.0
2026-03-23,C-1011,SB | Brand | Nordic Home,Sponsored Brands,Keyword,B0SFWKQDD5,1129,3,4.02,0,0.0
2026-03-23,C-1012,SD | Retargeting | Electronics,Sponsored Display,Views remarketing,B0NL5Q5CZM,4756,31,19.25,8,609.91
2026-03-24,C-1001,SP | Auto | Electronics Catch-All,Sponsored Products,Auto,B0R5E97R3C,3140,11,9.04,3,266.17
2026-03-24,C-1002,SP | Manual | Office Hero SKU,Sponsored Products,Manual,B0E48MCY15,1027,6,5.11,0,0.0
2026-03-24,C-1003,SP | Auto | Toys Discovery,Sponsored Products,Auto,B0C9DBLSN2,1298,6,3.82,0,0.0
2026-03-24,C-1004,SP | Manual | Home & Kitchen Brand Defense,Sponsored Products,Manual,B0DDA4EXPW,1339,9,9.76,1,55.61
2026-03-24,C-1005,SP | Auto | Pet Supplies,Sponsored Products,Auto,B0LD11QTH5,2677,15,9.32,3,82.83
