review_id,asin,product_title,customer_id,marketplace,star_rating,review_headline,review_body,review_date,verified_purchase,vine_program,helpful_votes
RU05BF4LTCN,B0UFTNZLYW,UrbanKitchen Non-Stick Pan Set — Dishwasher Safe & Space Saving,CUST-01106,US,5,Best purchase this year,This is my second non-stick pan set from UrbanKitchen and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-02-11,Y,N,1
RLUVEMT407S,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-01486,US,4,Solid quality,The electric kettle is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-05-26,Y,N,1
RB8FYRWSWPJ,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-00951,US,5,Love it!,This is my second electric kettle from ZenLife and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-05-29,Y,N,5
RU6QB3DB39P,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-01777,US,5,Exceeded my expectations,"Really impressed with the build quality of this electric kettle. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-05-05,Y,N,0
RM30JMFXXEK,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-00877,US,4,Happy with this purchase,"Solid product from ZenLife. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-12-12,Y,N,5
RV1YD6T9WGS,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-01136,US,4,Great value for the price,Happy with this electric kettle. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-09-16,Y,N,1
RA5CMT7NC9A,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-00659,US,4,Solid quality,The electric kettle is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-03-18,Y,N,0
RYBPBQZ1S3X,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-00115,US,4,Great value for the price,"Solid product from ZenLife. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-06-06,Y,N,12
RU76QJW6SE8,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-01502,US,5,Exceeded my expectations,This is my second electric kettle from ZenLife and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-03-11,Y,N,5
RR4CDPYZ16Q,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-01486,US,4,Very good product,Happy with this electric kettle. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-06-17,Y,N,1
RM6BWMRC66A,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-00378,US,4,Solid quality,The electric kettle is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-04-04,Y,N,0
RTA9Y7W2EEM,B0M9299AJ4,ZenLife Electric Kettle — Non-Stick Coating & Space Saving,CUST-01536,US,5,Best purchase this year,This is my second electric kettle from ZenLife and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-03-01,Y,N,0
RZGAMY7JAPC,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-01321,US,2,Not what I expected,Not thrilled with this tea infuser. It feels flimsy and the performance is inconsistent. I probably wouldn't buy from Nordic Home again.,2025-07-16,Y,N,8
RYSYL65AXTE,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-00031,US,2,Disappointed,Disappointed in this tea infuser. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2026-06-09,N,N,3
RS4SLH7KY0M,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-00028,US,5,Exactly as described,This is my second tea infuser from Nordic Home and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-04-22,N,N,3
R8BG95GHZMQ,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-01391,US,4,Solid quality,The tea infuser is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-09-03,Y,N,0
R302U6K5ZR8,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-00200,US,1,Arrived damaged,This tea infuser is a complete waste of money. It broke within days and the seller was unhelpful. Stay away from Nordic Home.,2025-09-28,N,N,0
RY32AQJ7PWE,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-00027,US,5,Exactly as described,I've been using the tea infuser for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-07-13,Y,N,0
RA0M4C2VW4J,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-01238,US,1,Terrible product,Arrived damaged and non-functional. The tea infuser feels like cheap plastic. Very disappointed with this purchase.,2026-07-05,Y,N,2
RNN6N98Y1RH,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-01719,US,4,Very good product,"Solid product from Nordic Home. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-03-20,Y,N,1
RHKGE25HBCB,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,CUST-00356,US,2,Not what I expected,This tea infuser stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2025-06-19,Y,N,0
RAMTXAARFAZ,B0WKPVSC0B,Nordic Home Tea Infuser — Non-Stick Coating & Dishwasher Safe,GUEST-26913,US,5,Best purchase this year,This is my second tea infuser from Nordic Home and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-02-10,Y,N,0
RKTKH4AHMQ8,B0GDNTQUXZ,UrbanKitchen Toaster — Space Saving & Premium Finish,CUST-00457,US,2,Broke quickly,This toaster stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-03-19,Y,N,3
R7XMRJQP9JU,B0GDNTQUXZ,UrbanKitchen Toaster — Space Saving & Premium Finish,CUST-01004,US,4,Great value for the price,Happy with this toaster. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-12-07,Y,N,2
RP8CLCLDWVZ,B0GDNTQUXZ,UrbanKitchen Toaster — Space Saving & Premium Finish,CUST-00474,US,5,Best purchase this year,"Really impressed with the build quality of this toaster. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-12-23,Y,N,0
R8G6AUX15TP,B07BRCRU82,ZenLife Kitchen Scale — Easy Clean & Dishwasher Safe,CUST-01054,US,4,Great value for the price,"Solid product from ZenLife. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-10-18,Y,N,0
RB4XP76Z05N,B07BRCRU82,ZenLife Kitchen Scale — Easy Clean & Dishwasher Safe,CUST-00305,US,5,"Five stars, would buy again",I've been using the kitchen scale for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-10-08,Y,N,0
REERJNBY2UT,B07BRCRU82,ZenLife Kitchen Scale — Easy Clean & Dishwasher Safe,CUST-00065,US,5,Exceeded my expectations,I've been using the kitchen scale for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-11-17,Y,N,5
RZ6UHXG0PEK,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,CUST-00142,US,4,Solid quality,Happy with this food storage containers. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-08-15,Y,N,1
RSR36MMCSR8,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,CUST-00843,US,4,"Good, with minor nitpicks",The food storage containers is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-07-05,N,N,0
RK5KDHHB0KK,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,CUST-00088,US,4,Very good product,Happy with this food storage containers. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-07-21,Y,N,1
RBXRXA9RCA8,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,GUEST-18313,US,4,"Good, with minor nitpicks","Solid product from Nordic Home. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2026-03-24,Y,N,0
RPXXTA2U4DT,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,CUST-00731,US,2,Would not recommend,This food storage containers stopped working properly after two weeks. Customer service was slow to respond. Not a great experience.,2026-04-28,Y,N,2
RCK08W9C2C2,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,CUST-00674,US,5,Exceeded my expectations,"Really impressed with the build quality of this food storage containers. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-09-08,Y,N,0
RECQR4H6VSQ,B0054NK7PS,Nordic Home Food Storage Containers — BPA-Free & Non-Stick Coating,CUST-01584,US,5,Exactly as described,This is my second food storage containers from Nordic Home and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-06-02,Y,N,0
RMWRD3CT6ZK,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,CUST-00968,US,3,Mixed feelings,"Mixed feelings about this wall clock. It works fine so far, but I'm not confident it will last long. Time will tell.",2026-07-26,Y,N,1
RX4JR02RH41,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,GUEST-66815,US,5,Love it!,I've been using the wall clock for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2026-06-29,Y,N,0
RBZEZXFYF4A,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,CUST-01261,US,3,Average product,"The wall clock is okay but I expected a bit more. It works, though the materials feel cheaper than the photos suggest. Probably fine for light use.",2025-03-11,Y,N,0
RJ2KW00J3KZ,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,CUST-01518,US,5,Best purchase this year,"Really impressed with the build quality of this wall clock. It arrived quickly, was packaged well, and does exactly what it promises. Excellent value.",2025-11-28,Y,N,0
RM23JLUFCT0,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,CUST-01751,US,2,Would not recommend,Disappointed in this wall clock. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2025-12-28,Y,N,12
R2NL92YE9GV,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,CUST-00123,US,5,Exceeded my expectations,I've been using the wall clock for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-05-12,N,N,0
RAS0CWSKH9D,B0WCY6LU8P,UrbanKitchen Wall Clock — Easy Clean & Dishwasher Safe,CUST-00278,US,4,Very good product,Happy with this wall clock. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2025-12-30,Y,N,0
R89FZCYRBFL,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,GUEST-70228,US,4,"Good, with minor nitpicks","Solid product from ZenLife. It does what it's supposed to do. Not perfect, but for this price point it's a great buy.",2025-07-16,Y,N,0
R4VU6F2XVGD,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,CUST-01742,US,4,Great value for the price,The laundry hamper is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2025-02-04,Y,N,0
RMYP4NJU8KY,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,CUST-01669,US,4,Solid quality,Happy with this laundry hamper. Good quality for the money and it arrived on time. Taking one star off because the color is slightly different from the photos.,2026-05-27,Y,N,2
RQ8TH91YSLF,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,CUST-00793,US,5,Love it!,I've been using the laundry hamper for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-10-29,Y,N,2
R0H2GDJDZZS,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,CUST-00151,US,5,Love it!,This is my second laundry hamper from ZenLife and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-05-07,N,N,0
RVY4KVWDJ0H,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,CUST-01083,US,5,Exactly as described,I've been using the laundry hamper for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-10-30,Y,N,5
RWPBQKAHB1S,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,CUST-00686,US,5,Exactly as described,This is my second laundry hamper from ZenLife and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-05-09,Y,N,0
RAMFQMSBU5M,B00EGECWF5,ZenLife Laundry Hamper — Dishwasher Safe & Premium Finish,GUEST-86791,US,5,Exactly as described,This is my second laundry hamper from ZenLife and they never disappoint. The materials feel premium and it performs flawlessly so far.,2025-04-09,Y,N,0
RY02MEHGUC4,B0A8X9FRKN,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,CUST-01118,US,5,Love it!,I've been using the coffee grinder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-10-11,N,N,0
RCBPDLW12A2,B0A8X9FRKN,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,CUST-01558,US,4,Very good product,The coffee grinder is quite good overall. It works as expected and the price is fair. Only small thing is the instructions could be clearer.,2026-07-13,Y,N,0
RC7J5U3BGBD,B0A8X9FRKN,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,CUST-00232,US,3,Average product,"Mixed feelings about this coffee grinder. It works fine so far, but I'm not confident it will last long. Time will tell.",2025-10-31,Y,N,0
RA88TWRGTXY,B0A8X9FRKN,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,CUST-00783,US,5,Best purchase this year,This is my second coffee grinder from Nordic Home and they never disappoint. The materials feel premium and it performs flawlessly so far.,2026-07-27,Y,N,0
RB6TF2F4U0G,B0A8X9FRKN,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,CUST-00232,US,5,Best purchase this year,I've been using the coffee grinder for a few weeks now and it works great. Setup was easy and the quality feels solid. Would definitely recommend it to a friend.,2025-02-15,Y,N,1
RMEXACU74RB,B0A8X9FRKN,Nordic Home Coffee Grinder — BPA-Free & Premium Finish,CUST-00279,US,2,Would not recommend,Disappointed in this coffee grinder. It arrived with minor damage and the quality is below what I expected for the price. Returning it.,2025-12-25,Y,N,2
