order_id,order_date,order_time,order_status,fulfillment_channel,sales_channel,ship_service_level,customer_id,ship_state,ship_city,ship_postal,ship_country,currency,shipping_fee,promotion_discount,order_total
114-6983124-3368038,2025-07-07,19:13:02,Shipped,FBA,Amazon.com,Standard,CUST-01535,NE,Centerville,29593,US,USD,0.0,0.0,82.95
114-2426942-9561996,2025-07-08,21:50:06,Shipped,FBA,Amazon.com,Standard,CUST-00555,DC,Georgetown,22416,US,USD,0.0,0.0,34.09
114-4745730-2768980,2025-07-08,04:45:50,Shipped,FBA,Amazon.com,Two-Day,CUST-00135,TX,Dallas,81802,US,USD,0.0,0.0,31.9
114-5466216-1653656,2025-07-08,13:03:09,Shipped,FBA,Amazon.com,Two-Day,CUST-00488,TN,Memphis,97340,US,USD,0.0,0.0,95.15
114-5963481-5016828,2025-07-08,15:39:39,Shipped,FBA,Amazon.com,Two-Day,CUST-00530,SC,Centerville,25167,US,USD,0.0,0.0,76.29
114-6567769-6949632,2025-07-08,18:29:40,Shipped,FBA,Amazon.com,Two-Day,CUST-00851,SC,Centerville,73234,US,USD,0.0,0.0,48.65
114-7514281-2927002,2025-07-08,13:20:00,Shipped,FBA,Amazon.com,Two-Day,CUST-01150,CA,Los Angeles,89788,US,USD,0.0,0.0,74.16
114-8929638-5285297,2025-07-08,17:52:08,Shipped,FBA,Amazon.com,Standard,CUST-01289,GA,Savannah,15799,US,USD,0.0,0.0,22.81
114-9079631-9456021,2025-07-08,17:57:19,Shipped,FBA,Amazon.com,Standard,CUST-01129,CA,San Jose,95620,US,USD,0.0,0.0,107.77
114-1425783-4058597,2025-07-09,09:04:40,Shipped,FBA,Amazon.com,Expedited,CUST-00490,FL,Tampa,29391,US,USD,0.0,0.0,179.46
114-3418432-3758975,2025-07-09,18:55:51,Shipped,FBA,Amazon.com,Standard,CUST-00245,NC,Raleigh,96772,US,USD,0.0,0.0,30.93
114-3663973-8320472,2025-07-09,05:03:45,Shipped,FBM,Amazon.com,Standard,CUST-01315,AZ,Mesa,49850,US,USD,7.44,0.0,103.74
114-3863170-5964603,2025-07-09,21:32:55,Shipped,FBA,Amazon.com,Two-Day,CUST-00452,CA,Los Angeles,83100,US,USD,0.0,0.0,88.7
114-4542961-5078676,2025-07-09,21:09:02,Shipped,FBM,Amazon.com,Standard,CUST-00247,NM,Georgetown,20911,US,USD,7.77,0.0,21.39
114-6872899-1237264,2025-07-09,12:49:48,Shipped,FBA,Amazon.com,Two-Day,CUST-01297,CA,San Jose,35901,US,USD,0.0,0.0,77.65
114-7571030-1558172,2025-07-09,02:28:10,Shipped,FBA,Amazon.com,Standard,CUST-01079,AK,Georgetown,68886,US,USD,0.0,0.0,24.82
114-8180898-3774182,2025-07-09,18:00:36,Pending,FBA,Amazon.com,Standard,CUST-00540,TN,Chattanooga,71082,US,USD,0.0,3.89,31.08
114-9239528-2375726,2025-07-09,15:38:35,Shipped,FBA,Amazon.com,Standard,CUST-00293,NE,Fairview,12844,US,USD,0.0,2.82,73.54
114-8758452-9705563,2025-07-10,07:57:33,Shipped,FBA,Amazon.com,Standard,CUST-01544,AZ,Phoenix,97323,US,USD,0.0,0.0,177.4
114-9004511-5420628,2025-07-10,10:27:25,Shipped,FBA,Amazon.com,Standard,CUST-01039,FL,Fort Lauderdale,97994,US,USD,0.0,0.0,35.22
114-9451894-9269258,2025-07-10,16:55:57,Shipped,FBM,Amazon.com,Expedited,CUST-00426,CA,Los Angeles,43847,US,USD,4.2,0.0,72.46
114-1304647-7844188,2025-07-11,04:42:50,Shipped,FBA,Amazon.com,Expedited,CUST-01248,NV,Riverside,67310,US,USD,0.0,0.0,94.99
114-1454318-8224860,2025-07-11,00:51:51,Shipped,FBA,Amazon.com,Two-Day,CUST-00640,CA,Fresno,30788,US,USD,0.0,0.0,110.91
114-3868387-4035747,2025-07-11,10:31:23,Shipped,FBA,Amazon.com,Two-Day,CUST-01759,NC,Greensboro,80157,US,USD,0.0,0.0,10.4
114-6044884-3511364,2025-07-11,22:26:30,Shipped,FBA,Amazon.com,Two-Day,CUST-00236,NJ,Paterson,49326,US,USD,0.0,1.47,13.84
114-6421773-6779425,2025-07-11,20:03:44,Shipped,FBM,Amazon.com,Expedited,CUST-00745,GA,Savannah,59034,US,USD,6.36,0.0,168.39
114-6942025-7883212,2025-07-11,04:14:33,Shipped,FBM,Amazon.com,Standard,CUST-00261,SC,Springfield,74694,US,USD,4.91,0.0,20.22
114-8213476-3735306,2025-07-11,17:42:52,Shipped,FBA,Amazon.com,Standard,CUST-01763,MD,Springfield,23036,US,USD,0.0,0.0,49.38
114-7533764-4631757,2025-07-12,21:26:13,Shipped,FBA,Amazon.com,Expedited,CUST-01691,NY,Syracuse,88525,US,USD,0.0,0.0,93.08
114-7816383-1317536,2025-07-12,02:12:33,Shipped,FBA,Amazon.com,Standard,CUST-00733,PA,Philadelphia,13890,US,USD,0.0,0.0,26.96
114-3966646-2780896,2025-07-13,06:57:28,Shipped,FBA,Amazon.com,Two-Day,CUST-01468,MD,Riverside,80728,US,USD,0.0,0.0,159.38
114-4572034-1474171,2025-07-13,00:18:50,Shipped,FBM,Amazon.com,Standard,CUST-01524,FL,Fort Lauderdale,30428,US,USD,5.18,7.68,187.91
114-6160344-2479872,2025-07-13,13:30:46,Shipped,FBA,Amazon.com,Two-Day,CUST-01601,CT,Georgetown,49139,US,USD,0.0,0.0,88.7
114-9955283-5726937,2025-07-13,02:50:11,Shipped,FBA,Amazon.com,Expedited,CUST-01023,HI,Centerville,19643,US,USD,0.0,0.0,46.0
114-9997668-3689591,2025-07-13,17:07:43,Shipped,FBA,Amazon.com,Two-Day,CUST-01309,CO,Centerville,37149,US,USD,0.0,0.0,64.56
114-1191390-8279185,2025-07-14,20:13:36,Shipped,FBA,Amazon.com,Two-Day,CUST-00811,UT,Riverside,44253,US,USD,0.0,1.11,146.56
114-3217128-4356911,2025-07-14,13:31:02,Unshipped,FBA,Amazon.com,Two-Day,CUST-00094,NC,Charlotte,14944,US,USD,0.0,0.0,24.09
114-5588065-9678193,2025-07-14,03:29:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00697,CT,Centerville,45784,US,USD,0.0,0.0,17.84
114-5588065-9678193,2025-07-14,03:29:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00697,CT,Centerville,45784,US,USD,0.0,0.0,17.84
114-6682752-4065824,2025-07-14,01:30:00,Shipped,FBA,Amazon.com,Two-Day,CUST-00571,TX,Dallas,87264,US,USD,0.0,0.0,176.83
114-7806348-7010895,2025-07-14,12:03:07,Shipped,FBM,Amazon.com,Standard,CUST-00809,KY,Georgetown,74044,US,USD,4.42,0.0,228.37
114-8665557-3329447,2025-07-14,13:35:31,Pending,FBM,Amazon.com,Standard,CUST-01648,NY,Buffalo,28025,US,USD,5.61,11.05,87.79
114-1222628-9167792,2025-07-15,20:05:33,Shipped,FBA,Amazon.com,Standard,CUST-00622,NV,Fairview,86966,US,USD,0.0,0.0,128.72
114-3971133-9735313,2025-07-15,07:01:54,Shipped,FBA,Amazon.com,Standard,CUST-00690,ND,Riverside,49926,US,USD,0.0,0.0,25.43
114-6023750-9488686,2025-07-15,23:38:59,Shipped,FBA,Amazon.com,Standard,CUST-00459,NY,Albany,36208,US,USD,0.0,0.0,128.23
114-6506432-1896819,2025-07-15,18:58:03,Shipped,FBM,Amazon.com,Standard,CUST-00442,NJ,Jersey City,95037,US,USD,4.12,0.0,36.12
114-7841598-3972741,2025-07-15,19:18:25,Canceled,FBM,Amazon.com,Standard,CUST-00763,CA,Fresno,78733,US,USD,7.48,0.0,128.38
114-1818034-2693035,2025-07-16,08:22:00,Shipped,FBA,Amazon.com,Two-Day,CUST-00506,TX,Houston,95696,US,USD,0.0,0.0,54.16
114-2371053-6067049,2025-07-16,23:58:03,Shipped,FBA,Amazon.com,Standard,CUST-01146,LA,Springfield,40815,US,USD,0.0,0.0,19.86
114-2785491-1945869,2025-07-16,20:08:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00733,PA,Philadelphia,13890,US,USD,0.0,6.21,104.7
114-4571154-7832762,2025-07-16,20:25:21,Canceled,FBA,Amazon.com,Two-Day,CUST-01755,WA,Seattle,63390,US,USD,0.0,0.0,30.93
114-4986535-4460115,2025-07-16,18:19:19,Shipped,FBA,Amazon.com,Two-Day,CUST-00593,SD,Centerville,88275,US,USD,0.0,0.0,41.1
114-8325380-9312160,2025-07-16,20:36:18,Shipped,FBM,Amazon.com,Scheduled,CUST-01148,OH,Toledo,74927,US,USD,6.27,0.0,25.52
114-9034655-2428964,2025-07-16,01:10:59,Shipped,FBM,Amazon.com,Standard,CUST-01673,NY,Albany,92327,US,USD,5.38,0.0,124.73
114-9057631-8798942,2025-07-16,23:34:01,Shipped,FBA,Amazon.com,Two-Day,CUST-00992,CA,Fresno,33082,US,USD,0.0,0.0,26.96
114-9565525-9964328,2025-07-16,16:58:38,Shipped,FBA,Amazon.com,Two-Day,CUST-01497,MT,Springfield,64511,US,USD,0.0,0.0,25.43
114-2196138-1132204,2025-07-17,14:38:01,Shipped,FBA,Amazon.com,Two-Day,CUST-01497,MT,Springfield,64511,US,USD,0.0,0.0,21.66
114-4106561-6794240,2025-07-17,16:52:19,Shipped,FBM,Amazon.com,Standard,CUST-01475,IL,Chicago,83023,US,USD,4.89,0.0,117.2
114-4353699-1756410,2025-07-17,13:36:41,shipped,FBA,Amazon.com,Two-Day,CUST-01430,TX,San Antonio,68114,US,USD,0.0,0.0,40.21
114-5013424-3441994,2025-07-17,22:34:49,Shipped,FBA,Amazon.com,Two-Day,CUST-00366,NJ,Trenton,32939,US,USD,0.0,0.0,115.2
114-6047451-9993160,2025-07-17,05:01:53,Shipped,FBA,Amazon.com,Two-Day,CUST-00867,NC,Greensboro,89452,US,USD,0.0,0.0,373.25
114-7027672-9846486,2025-07-17,10:47:23,Shipped,FBA,Amazon.com,Standard,CUST-01413,CT,Springfield,28737,US,USD,0.0,0.0,126.2
114-7737955-6622956,2025-07-17,22:57:36,Shipped,FBA,Amazon.com,Two-Day,CUST-00658,AL,Fairview,38014,US,USD,0.0,0.0,21.66
114-8063855-6468515,2025-07-17,01:21:25,Shipped,FBA,Amazon.com,Expedited,CUST-00937,NY,Buffalo,11545,US,USD,0.0,3.7,267.24
114-9694184-3803056,2025-07-17,08:14:54,Shipped,FBA,Amazon.com,Two-Day,CUST-00081,MD,Fairview,46291,US,USD,0.0,0.0,83.47
114-1488297-2028182,2025-07-18,13:18:25,Shipped,FBA,Amazon.com,Expedited,CUST-00257,CA,Fresno,99737,US,USD,0.0,0.0,57.75
114-2379095-8134635,2025-07-18,21:14:15,Shipped,FBA,Amazon.com,Two-Day,CUST-00908,MA,Cambridge,15028,US,USD,0.0,0.0,16.09
114-2931463-5840565,2025-07-18,16:31:38,Canceled,FBA,Amazon.com,Expedited,CUST-01724,MD,Georgetown,42151,US,USD,0.0,0.0,31.9
114-4622405-4333996,2025-07-18,23:33:02,Shipped,FBA,Amazon.com,Two-Day,CUST-00660,WA,Bellevue,76227,US,USD,0.0,0.0,8.78
114-4814971-8393823,2025-07-18,18:50:44,Shipped,FBA,Amazon.com,Standard,CUST-01062,TX,Austin,45728,US,USD,0.0,0.0,25.43
114-6234254-6994307,2025-07-18,04:35:19,Shipped,FBA,Amazon.com,Standard,CUST-00847,RI,Centerville,61355,US,USD,0.0,0.0,27.5
114-2671275-8626561,2025-07-19,12:48:03,Shipped,FBA,Amazon.com,Two-Day,CUST-01243,MA,Springfield,90725,US,USD,0.0,0.0,41.64
114-2671275-8626561,2025-07-19,12:48:03,Shipped,FBA,Amazon.com,Two-Day,CUST-01243,MA,Springfield,90725,US,USD,0.0,0.0,41.64
114-3006090-9866475,2025-07-19,11:30:05,Shipped,FBA,Amazon.com,Two-Day,CUST-00125,MO,Riverside,69566,US,USD,0.0,0.0,19.25
114-3508613-8512901,2025-07-19,03:12:17,Canceled,FBA,Amazon.com,Two-Day,CUST-01330,OK,Fairview,30875,US,USD,0.0,0.0,90.5
114-4707712-6763075,2025-07-19,04:31:09,Shipped,FBM,Amazon.com,Scheduled,CUST-01417,ID,Centerville,96933,US,USD,7.1,0.0,41.32
114-5200727-5754387,2025-07-19,23:01:51,Shipped,FBA,Amazon.com,Standard,CUST-01593,MO,Riverside,40495,US,USD,0.0,4.83,70.84
114-7341168-9351880,2025-07-19,23:00:36,Shipped,FBA,Amazon.com,Two-Day,CUST-00528,TX,San Antonio,77403,US,USD,0.0,3.07,158.44
114-8911742-5480450,2025-07-19,01:37:20,Shipped,FBA,Amazon.com,Standard,CUST-01170,CA,Sacramento,64798,US,USD,0.0,0.0,44.44
114-1744769-1395428,2025-07-20,18:40:50,Shipped,FBA,Amazon.com,Standard,CUST-00593,SD,Centerville,88275,US,USD,0.0,0.0,19.25
114-4234902-2627821,2025-07-20,10:43:36,Shipped,FBA,Amazon.com,Standard,CUST-01175,CO,Riverside,80466,US,USD,0.0,0.0,13.44
114-6629822-6912948,2025-07-20,20:44:19,Shipped,FBA,Amazon.com,Expedited,CUST-00075,CA,Fresno,39505,US,USD,0.0,0.0,213.68
114-1334878-7747471,2025-07-21,04:27:21,Shipped,FBM,Amazon.com,Standard,CUST-01781,SD,Centerville,12979,US,USD,4.86,0.0,21.57
114-1756866-4104484,2025-07-21,22:33:46,Shipped,FBA,Amazon.com,Two-Day,CUST-01147,MO,,45428,US,USD,0.0,0.0,21.66
114-2543109-8826136,2025-07-21,15:48:45,Shipped,FBM,Amazon.com,Scheduled,CUST-00713,CT,Springfield,42765,US,USD,7.73,0.0,50.86
114-4737494-5214684,2025-07-21,01:51:14,Shipped,FBA,Amazon.com,Standard,CUST-01579,TX,Fort Worth,80295,US,USD,0.0,6.2,120.39
114-5161086-5578178,2025-07-21,17:33:12,Shipped,FBA,Amazon.com,Two-Day,CUST-01451,TX,El Paso,83463,US,USD,0.0,0.0,24.09
114-5962273-4222243,2025-07-21,21:04:45,Shipped,FBA,Amazon.com,Two-Day,CUST-01251,AZ,Tucson,67944,US,USD,0.0,0.0,79.44
114-8531023-9781792,2025-07-21,05:09:38,Shipped,FBA,Amazon.com,Standard,CUST-00576,KS,Fairview,21829,US,USD,0.0,0.0,107.91
114-9227143-1887311,2025-07-21,03:07:01,Pending,FBA,Amazon.com,Two-Day,CUST-00265,SD,Centerville,22315,US,USD,0.0,0.0,121.0
114-1281774-2141277,2025-07-22,18:23:15,Shipped,FBA,Amazon.com,Standard,CUST-01624,GA,Atlanta,85427,US,USD,0.0,0.0,165.17
114-2571975-4017046,2025-07-22,21:52:37,Shipped,FBM,Amazon.com,Standard,CUST-01608,TX,El Paso,58866,US,USD,4.33,0.0,32.04
114-4269335-3011841,2025-07-22,05:58:02,Shipped,FBA,Amazon.com,Standard,CUST-00868,FL,Miami,34651,US,USD,0.0,0.0,64.49
114-4583225-6539379,2025-07-22,06:02:39,Shipped,FBA,Amazon.com,Standard,CUST-00892,SD,Springfield,48019,US,USD,0.0,0.0,120.59
114-7494032-1770246,2025-07-22,06:27:30,Shipped,FBA,Amazon.com,Standard,CUST-01048,CA,San Diego,32307,US,USD,0.0,0.0,333.16
114-8091166-7131350,2025-07-22,02:03:47,Pending,FBA,Amazon.com,Expedited,CUST-01330,OK,Fairview,30875,US,USD,0.0,11.51,118.38
114-8304041-7196373,2025-07-22,21:24:36,Shipped,FBA,Amazon.com,Two-Day,CUST-01764,LA,Fairview,64470,US,USD,0.0,17.32,146.05
114-1693359-3999723,2025-07-23,00:05:46,Shipped,FBA,Amazon.com,Two-Day,CUST-01167,PA,Pittsburgh,87493,US,USD,0.0,0.0,63.85
114-2673074-8722609,2025-07-23,04:02:07,Shipped,FBA,Amazon.com,Two-Day,CUST-00140,TX,Dallas,99573,US,USD,0.0,0.0,126.21
114-3687155-3471319,2025-07-23,23:23:04,Shipped,FBA,Amazon.com,Two-Day,CUST-00165,TX,El Paso,28884,US,USD,0.0,0.0,276.07
114-5052136-3167929,2025-07-23,04:28:22,Shipped,FBA,Amazon.com,Two-Day,CUST-00119,MD,Springfield,11526,US,USD,0.0,0.0,11.33
114-5875062-6503422,2025-07-23,15:31:36,Shipped,FBM,Amazon.com,Standard,CUST-00798,OH,Columbus,74440,US,USD,6.81,3.8,61.82
114-6489988-5916321,2025-07-23,11:08:38,Shipped,FBA,Amazon.com,Standard,CUST-01553,NY,New York,19932,US,USD,0.0,0.0,31.54
114-9483345-7371071,2025-07-23,13:27:02,Unshipped,FBA,Amazon.com,Two-Day,CUST-01781,SD,Centerville,12979,US,USD,0.0,0.0,30.93
114-3383215-5185490,2025-07-24,18:38:33,Shipped,FBA,Amazon.com,Two-Day,CUST-00233,NC,Durham,46651,US,USD,0.0,0.0,18.77
114-4115183-3151871,2025-07-24,16:30:10,Shipped,FBA,Amazon.com,Two-Day,CUST-00933,FL,Orlando,68465,US,USD,0.0,0.0,124.99
114-6305294-8401926,2025-07-24,21:30:14,Shipped,FBA,Amazon.com,Expedited,CUST-00894,ME,Georgetown,73998,US,USD,0.0,0.61,10.72
114-7093273-5456537,2025-07-24,03:41:30,Shipped,FBA,Amazon.com,Two-Day,CUST-00762,MD,Centerville,13517,US,USD,0.0,0.0,104.59
114-7266775-6909755,2025-07-24,19:12:57,Pending,FBM,Amazon.com,Expedited,CUST-00394,ND,Fairview,14087,US,USD,6.72,0.0,29.87
114-7547783-1567849,2025-07-24,07:21:12,Shipped,FBA,Amazon.com,Two-Day,CUST-01635,TN,Nashville,59803,US,USD,0.0,0.0,192.15
114-7662761-1700728,2025-07-24,00:05:05,Shipped,FBA,Amazon.com,Two-Day,CUST-00510,CA,San Jose,70429,US,USD,0.0,0.0,26.88
114-1139059-1453258,2025-07-25,08:41:51,Pending,FBA,Amazon.com,Standard,CUST-01420,TX,Houston,76155,US,USD,0.0,0.0,61.86
114-3473354-7656175,2025-07-25,20:45:44,Shipped,FBA,Amazon.com,Two-Day,CUST-00393,TN,Nashville,58394,US,USD,0.0,0.0,12.73
114-6355946-1615730,2025-07-25,15:06:21,Shipped,FBA,Amazon.com,Two-Day,CUST-00816,OR,Centerville,50383,US,USD,0.0,0.0,62.83
114-6927330-4919857,2025-07-25,03:30:41,Shipped,FBM,Amazon.com,Expedited,CUST-00796,MO,Fairview,13105,US,USD,7.8,0.0,25.41
114-7519642-7551047,2025-07-25,01:14:29,Shipped,FBA,Amazon.com,Expedited,CUST-00242,MI,Lansing,92742,US,USD,0.0,0.0,434.49
114-7718285-5060311,2025-07-25,00:12:35,Shipped,FBM,Amazon.com,Standard,CUST-01057,VA,Arlington,95890,US,USD,4.81,0.0,20.12
114-8008336-9108453,2025-07-25,18:28:55,Shipped,FBA,Amazon.com,Two-Day,CUST-01700,ID,Riverside,27339,US,USD,0.0,5.88,119.03
114-9330861-1286698,2025-07-25,12:19:48,Shipped,FBA,Amazon.com,Two-Day,CUST-00957,HI,Riverside,25366,US,USD,0.0,0.0,102.7
114-9544092-5362897,2025-07-25,04:42:52,Shipped,FBA,Amazon.com,Standard,CUST-00241,PA,Philadelphia,59947,US,USD,0.0,0.0,109.5
114-3993629-8249594,2025-07-26,10:29:42,Shipped,FBM,Amazon.com,Scheduled,CUST-00047,ID,Georgetown,66911,US,USD,4.55,0.0,313.07
114-4592093-5230909,2025-07-26,19:30:10,Shipped,FBA,Amazon.com,Standard,CUST-01752,OH,Cleveland,37664,US,USD,0.0,0.0,54.16
114-7438905-2000745,2025-07-26,02:22:48,Shipped,FBA,Amazon.com,Two-Day,CUST-00817,FL,Jacksonville,78807,US,USD,0.0,0.0,31.59
114-6318806-5700372,2025-07-27,16:01:43,Shipped,FBA,Amazon.com,Two-Day,CUST-00784,CA,Fresno,31895,US,USD,0.0,0.0,39.27
114-7978758-6351693,2025-07-27,00:00:44,Shipped,FBA,Amazon.com,Expedited,CUST-00984,DE,Centerville,44449,US,USD,0.0,0.0,162.23
114-8291756-7462851,2025-07-27,22:40:42,Pending,FBA,Amazon.com,Two-Day,CUST-01580,CT,Springfield,48747,US,USD,0.0,0.0,132.04
114-9072838-5059568,2025-07-27,12:02:19,Pending,FBA,Amazon.com,Two-Day,CUST-00942,CA,Sacramento,64432,US,USD,0.0,0.0,110.91
114-1623846-7829220,2025-07-28,13:30:53,Shipped,FBA,Amazon.com,Two-Day,CUST-00064,MA,Worcester,91034,US,USD,0.0,0.0,19.42
114-6524509-3280721,2025-07-28,05:31:13,Shipped,FBA,Amazon.com,Standard,CUST-00521,KY,Georgetown,87748,US,USD,0.0,0.0,155.46
114-6584570-7038276,2025-07-28,20:15:26,Shipped,FBA,Amazon.com,Two-Day,CUST-00977,IL,Peoria,15244,US,USD,0.0,2.9,98.56
114-7421516-9353000,2025-07-28,15:09:45,shipped,FBA,Amazon.com,Standard,CUST-00910,WA,Tacoma,65846,US,USD,0.0,2.0,74.52
114-8608933-3809588,2025-07-28,10:04:14,Shipped,FBM,Amazon.com,Standard,CUST-01519,OH,Cleveland,79459,US,USD,7.54,0.0,151.14
114-9839217-8172725,2025-07-28,22:17:53,Shipped,FBA,Amazon.com,Two-Day,CUST-01318,WA,Bellevue,38613,US,USD,0.0,0.0,343.2
114-2160287-2619386,2025-07-29,02:38:52,Shipped,FBA,Amazon.com,Standard,CUST-01325,VA,Virginia Beach,52601,US,USD,0.0,0.0,83.36
114-3757814-4404838,2025-07-29,07:52:49,Shipped,FBA,Amazon.com,Standard,CUST-01598,PA,Pittsburgh,89641,US,USD,0.0,0.0,12.73
114-4400765-3834436,2025-07-29,07:26:24,Shipped,FBM,Amazon.com,Standard,CUST-00161,HI,Centerville,51471,US,USD,7.11,0.0,47.32
114-5026372-7488130,2025-07-29,02:35:14,Shipped,FBA,Amazon.com,Standard,CUST-00501,AL,Georgetown,88372,US,USD,0.0,0.0,38.5
114-5470985-4188748,2025-07-29,14:18:28,Shipped,FBM,Amazon.com,Standard,CUST-00481,ID,Riverside,46168,US,USD,4.25,12.37,181.56
114-5788962-7135890,2025-07-29,21:31:33,Shipped,FBM,Amazon.com,Standard,CUST-00652,VA,Richmond,66894,US,USD,4.98,0.0,46.07
114-8524391-7111775,2025-07-29,02:03:01,Shipped,FBA,Amazon.com,Standard,CUST-00992,CA,Fresno,33082,US,USD,0.0,0.0,138.53
114-2215338-5880639,2025-07-30,12:22:51,Pending,FBA,Amazon.com,Two-Day,CUST-00613,CT,Georgetown,27208,US,USD,0.0,3.75,37.34
114-3678970-4681354,2025-07-30,22:21:58,Shipped,FBA,Amazon.com,Two-Day,CUST-00437,NJ,Newark,35309,US,USD,0.0,0.0,17.61
114-5246950-3666335,2025-07-30,20:45:58,Shipped,FBA,Amazon.com,Two-Day,CUST-00948,TX,Houston,10285,US,USD,0.0,0.0,106.53
114-6774032-1053482,2025-07-30,16:10:45,Shipped,FBA,Amazon.com,Two-Day,CUST-00386,VT,Riverside,32686,US,USD,0.0,0.0,221.82
114-7653465-5050622,2025-07-30,16:16:33,Shipped,FBA,Amazon.com,Standard,CUST-01050,CA,San Jose,90314,US,USD,0.0,0.0,238.86
114-8016574-9120075,2025-07-30,13:17:26,Shipped,FBA,Amazon.com,Standard,CUST-00931,SD,Springfield,60067,US,USD,0.0,0.0,42.72
114-3261050-1706174,2025-07-31,21:04:59,Shipped,FBA,Amazon.com,Expedited,CUST-00832,SC,Georgetown,14160,US,USD,0.0,0.0,64.98
114-6212898-3595236,2025-07-31,21:11:56,Shipped,FBA,Amazon.com,Two-Day,CUST-01498,OH,Cincinnati,88660,US,USD,0.0,0.0,31.59
114-7422554-3715486,2025-07-31,18:09:01,Shipped,FBA,Amazon.com,Standard,CUST-01777,CO,Centerville,74794,US,USD,0.0,0.0,25.46
114-7579359-5250843,2025-07-31,14:29:55,Shipped,FBA,Amazon.com,Two-Day,CUST-01509,CO,Fairview,17433,US,USD,0.0,0.0,46.27
114-8186119-1866050,2025-07-31,14:03:21,Shipped,FBA,Amazon.com,Standard,CUST-01391,MT,Centerville,37339,US,USD,0.0,0.0,105.32
114-1064545-8671957,2025-08-01,16:12:51,Shipped,FBA,Amazon.com,Standard,CUST-00142,TX,Fort Worth,60972,US,USD,0.0,0.0,9.99
114-1824629-1415625,2025-08-01,12:24:43,Shipped,FBA,Amazon.com,Standard,CUST-00515,OR,Riverside,30257,US,USD,0.0,0.0,11.77
114-2632871-9803553,2025-08-01,10:47:08,Shipped,FBM,Amazon.com,Standard,CUST-00762,MD,Centerville,13517,US,USD,5.44,0.0,63.19
114-4176777-4226808,2025-08-01,03:19:27,Canceled,FBA,Amazon.com,Two-Day,CUST-01175,CO,Riverside,80466,US,USD,0.0,0.0,127.38
114-5292408-9565320,2025-08-01,21:34:42,Shipped,FBA,Amazon.com,Two-Day,CUST-01399,CA,Los Angeles,18019,US,USD,0.0,0.0,44.98
114-7668192-4567285,2025-08-01,18:24:38,Shipped,FBA,Amazon.com,Two-Day,CUST-00709,SD,Georgetown,69497,US,USD,0.0,0.0,88.7
114-9813864-9222291,2025-08-01,06:29:54,Shipped,FBA,Amazon.com,Standard,CUST-01424,TN,Chattanooga,36502,US,USD,0.0,0.0,27.71
114-1512899-1836164,2025-08-02,04:08:23,Shipped,FBA,Amazon.com,Two-Day,CUST-01742,NY,Albany,29493,US,USD,0.0,0.0,34.94
114-4317299-6748605,2025-08-02,23:00:17,Shipped,FBA,Amazon.com,Standard,CUST-01318,WA,Bellevue,38613,US,USD,0.0,0.0,31.59
114-5902041-8884678,2025-08-02,11:53:54,Shipped,FBA,Amazon.com,Two-Day,CUST-01139,MA,Boston,11952,US,USD,0.0,0.0,51.35
114-6132586-5031696,2025-08-02,09:49:17,Shipped,FBA,Amazon.com,Two-Day,CUST-01509,CO,Fairview,17433,US,USD,0.0,0.0,15.31
114-1586085-9786991,2025-08-03,18:18:53,Shipped,FBA,Amazon.com,Standard,CUST-01483,WI,Riverside,74325,US,USD,0.0,0.0,118.59
114-2944884-4786393,2025-08-03,08:03:32,Shipped,FBA,Amazon.com,Two-Day,CUST-00290,IL,Springfield,89745,US,USD,0.0,0.0,15.31
114-4498805-3112051,2025-08-03,14:47:33,Shipped,FBA,Amazon.com,Two-Day,CUST-00948,TX,Houston,10285,US,USD,0.0,0.0,360.9
114-6723129-5236865,2025-08-03,20:43:25,Shipped,FBA,Amazon.com,Two-Day,CUST-00407,MN,Fairview,18050,US,USD,0.0,0.0,134.58
114-9039487-8427157,2025-08-03,04:37:38,Shipped,FBA,Amazon.com,Expedited,CUST-01475,IL,Chicago,83023,US,USD,0.0,0.0,222.68
114-4956097-7928527,2025-08-04,12:46:02,Shipped,FBA,Amazon.com,Two-Day,CUST-01421,UT,Springfield,36041,US,USD,0.0,0.0,21.66
114-6211024-6542047,2025-08-04,01:01:47,Shipped,FBA,Amazon.com,Two-Day,CUST-01643,OH,Columbus,49620,US,USD,0.0,0.0,46.37
114-6496688-9968716,2025-08-04,01:15:48,Shipped,FBA,Amazon.com,Two-Day,CUST-00640,CA,Fresno,30788,US,USD,0.0,0.0,171.76
114-9828041-8224494,2025-08-04,15:16:07,Shipped,FBA,Amazon.com,Expedited,CUST-01691,NY,Syracuse,88525,US,USD,0.0,0.0,58.64
114-1553114-7068270,2025-08-05,00:08:03,Shipped,FBM,Amazon.com,Expedited,CUST-01615,NY,Albany,10255,US,USD,6.39,4.22,70.2
114-3588068-7850567,2025-08-05,02:34:04,Shipped,FBA,Amazon.com,Two-Day,CUST-01066,WA,Bellevue,61368,US,USD,0.0,0.0,93.91
114-4209825-7219265,2025-08-05,14:06:25,Shipped,FBA,Amazon.com,Two-Day,CUST-00087,LA,Fairview,95778,US,USD,0.0,0.0,163.13
114-5410755-7672198,2025-08-05,00:20:02,Pending,FBA,Amazon.com,Two-Day,CUST-00500,MS,Centerville,47831,US,USD,0.0,0.0,144.12
